customer_id,tenure_days,recency_days,frequency,avg_order_value,monetary_value,support_tickets,discount_usage_rate,churned
C02134,704,399,12,1252.56,15030.77,0,0.1053,1
C02135,1360,33,6,492.58,2955.46,1,0.1332,0
C02136,871,74,3,605.53,1816.6,1,0.2826,0
C02137,394,30,5,1348.1,6740.48,0,0.0714,0
C02138,774,14,2,1136.09,2272.17,0,0.2154,0
C02139,1144,205,6,1510.38,9062.31,1,0.0276,0
C02140,630,44,3,2020.88,6062.64,2,0.2415,1
C02141,1303,294,3,2409.88,7229.65,1,0.1377,1
C02142,1277,389,6,494.86,2969.17,1,0.3092,1
C02143,1489,166,7,1565.06,10955.45,1,0.2886,0
C02144,801,66,8,1205.91,9647.25,0,0.1759,1
C02145,660,159,3,1676.72,5030.17,0,0.411,1
C02146,538,160,8,1339.74,10717.93,0,0.682,1
C02147,1008,1,3,489.9,1469.69,1,0.3027,1
C02148,825,282,6,804.26,4825.56,0,0.3629,0
C02149,307,146,6,1994.38,11966.25,1,0.7694,1
C02150,1380,302,5,605.04,3025.22,0,0.2581,1
C02151,851,74,6,2559.56,15357.37,1,0.1893,0
C02152,659,9,7,366.87,2568.11,0,0.1263,0
C02153,684,159,6,616.24,3697.41,1,0.7298,0
C02154,484,198,9,908.08,8172.7,2,0.1482,0
C02155,232,17,6,747.03,4482.2,0,0.215,1
C02156,135,218,7,906.16,6343.13,1,0.1887,0
C02157,1379,222,11,1528.1,16809.07,0,0.4579,0
C02158,1131,393,6,794.15,4764.9,0,0.6223,1
C02159,1355,231,5,1854.87,9274.37,0,0.2172,0
C02160,1064,61,4,319.06,1276.23,0,0.4343,0
C02161,1439,337,6,398.08,2388.46,0,0.3898,1
C02162,1353,379,7,447.43,3132.03,1,0.5019,1
C02163,294,66,4,645.39,2581.54,0,0.1859,1
C02164,787,137,9,765.11,6886.0,0,0.0104,0
C02165,57,243,10,396.97,3969.73,1,0.6532,0
C02166,50,18,4,767.38,3069.5,0,0.4356,0
C02167,1121,337,7,731.99,5123.96,2,0.1064,0
C02168,730,291,2,595.19,1190.39,0,0.469,1
C02169,427,366,4,1137.03,4548.13,1,0.217,1
C02170,701,302,4,1091.13,4364.54,0,0.3215,1
C02171,954,70,5,314.11,1570.54,1,0.5799,1
C02172,1235,287,5,482.4,2412.01,1,0.1077,0
C02173,814,251,9,1328.47,11956.21,0,0.4458,0
C02174,759,109,2,759.96,1519.92,0,0.2718,0
C02175,880,60,8,463.52,3708.15,0,0.366,0
C02176,237,360,9,981.32,8831.91,1,0.205,0
C02177,759,77,2,676.52,1353.05,1,0.1718,1
C02178,472,59,6,1028.1,6168.61,0,0.146,0
C02179,45,286,9,723.01,6507.05,1,0.2578,0
C02180,1044,308,6,2366.33,14197.97,2,0.1903,1
C02181,422,335,6,1514.9,9089.38,0,0.4951,1
C02182,987,206,10,785.25,7852.53,1,0.3524,0
C02183,1385,145,3,339.87,1019.61,0,0.3839,0
C02184,48,283,8,882.61,7060.87,0,0.1489,0
C02185,651,318,6,517.91,3107.46,2,0.6322,1
C02186,452,65,2,428.1,856.2,0,0.2128,1
C02187,495,273,10,879.08,8790.76,1,0.4637,0
C02188,1464,82,5,1462.65,7313.26,1,0.4901,0
C02189,65,144,7,466.01,3262.08,0,0.546,0
C02190,862,365,4,1612.4,6449.62,0,0.2294,1
C02191,575,111,5,1631.82,8159.1,0,0.2826,0
C02192,164,293,12,1533.49,18401.83,0,0.6419,1
C02193,356,291,5,1698.36,8491.78,0,0.2517,1
C02194,271,85,7,737.9,5165.29,0,0.4366,0
C02195,795,336,6,676.57,4059.44,1,0.1566,1
C02196,333,276,5,1891.28,9456.42,1,0.5859,1
C02197,1047,36,1,1327.39,1327.39,1,0.59,0
C02198,288,330,8,370.07,2960.59,0,0.5145,1
C02199,120,188,7,256.3,1794.13,1,0.1225,1
C02200,1092,214,4,693.83,2775.3,0,0.4326,0
C02201,1076,109,3,822.18,2466.55,1,0.2266,0
C02202,376,73,5,960.16,4800.82,0,0.1324,0
C02203,63,45,13,1770.12,23011.5,0,0.196,0
C02204,632,4,5,567.76,2838.78,2,0.4237,0
C02205,1035,72,6,773.95,4643.69,1,0.4641,1
C02206,120,92,5,919.85,4599.23,2,0.4563,0
C02207,257,324,6,938.81,5632.88,1,0.3366,1
C02208,895,65,4,695.96,2783.84,0,0.4086,1
C02209,541,272,5,1723.3,8616.51,0,0.2032,1
C02210,1338,262,4,1174.77,4699.09,0,0.6045,1
C02211,210,387,6,391.64,2349.86,0,0.2389,1
C02212,1118,381,6,573.85,3443.08,1,0.1913,0
C02213,844,132,7,317.93,2225.51,1,0.3315,0
C02214,432,103,6,1184.12,7104.72,1,0.4976,0
C02215,1193,364,6,1288.17,7729.05,2,0.2481,1
C02216,382,125,3,1483.62,4450.85,1,0.3171,1
C02217,853,35,1,274.67,274.67,0,0.1329,0
C02218,692,398,8,462.39,3699.09,0,0.1459,1
C02219,1357,349,9,924.91,8324.19,0,0.1587,1
C02220,189,341,7,1269.03,8883.24,2,0.2252,1
C02221,77,20,6,106.86,641.15,0,0.418,0
C02222,972,94,9,914.79,8233.09,2,0.3889,0
C02223,555,71,6,1601.33,9607.96,0,0.1402,0
C02224,1484,176,3,948.02,2844.05,0,0.3866,0
C02225,588,321,2,997.6,1995.21,0,0.283,1
C02226,716,304,5,533.66,2668.32,0,0.13,1
C02227,499,374,2,918.85,1837.71,0,0.3545,1
C02228,830,202,6,1099.55,6597.29,0,0.2046,0
C02229,648,236,9,1211.5,10903.51,0,0.2258,0
C02230,105,334,6,2780.19,16681.16,0,0.336,1
C02231,870,344,4,663.26,2653.02,0,0.1815,0
C02232,715,371,5,1525.42,7627.09,0,0.2062,0
C02233,315,49,4,1530.77,6123.09,0,0.0439,0
C02234,690,18,7,1327.02,9289.15,1,0.0806,1
C02235,324,345,8,770.58,6164.61,1,0.3452,0
C02236,137,287,7,1208.07,8456.48,2,0.2427,1
C02237,238,113,9,563.2,5068.84,0,0.6472,0
C02238,1187,361,6,809.13,4854.76,0,0.5306,0
C02239,467,375,9,1904.99,17144.89,0,0.0898,1
C02240,733,369,8,1937.79,15502.35,0,0.1909,0
C02241,978,170,7,1509.39,10565.72,0,0.2939,0
C02242,928,281,6,673.47,4040.83,1,0.3894,1
C02243,786,312,5,1199.74,5998.71,0,0.0284,0
C02244,476,58,11,981.81,10799.93,0,0.115,0
C02245,452,278,1,1384.48,1384.48,0,0.1111,1
C02246,679,106,10,157.62,1576.19,0,0.26,0
C02247,1440,6,4,1359.31,5437.22,1,0.5077,0
C02248,596,362,5,1631.31,8156.55,0,0.1512,1
C02249,961,86,5,1275.08,6375.4,0,0.3568,0
C02250,500,186,5,1137.85,5689.24,1,0.4495,1
C02251,426,227,7,1531.84,10722.91,0,0.4173,1
C02252,970,281,5,1169.82,5849.11,0,0.2152,0
C02253,97,89,6,692.13,4152.79,1,0.2406,0
C02254,475,148,3,2631.75,7895.25,1,0.5749,1
C02255,375,315,7,509.73,3568.13,2,0.6045,0
C02256,219,315,5,541.37,2706.85,2,0.1531,1
C02257,747,328,9,1170.11,10531.0,1,0.2147,0
C02258,318,212,6,1860.69,11164.15,0,0.0388,0
C02259,333,8,9,1864.46,16780.15,2,0.1031,1
C02260,947,357,5,974.54,4872.71,0,0.3698,0
C02261,505,241,7,1199.16,8394.09,3,0.0721,1
C02262,1064,158,7,402.01,2814.09,2,0.1345,0
C02263,1482,396,5,621.27,3106.35,2,0.2708,1
C02264,682,365,5,1103.74,5518.71,1,0.2894,1
C02265,1405,212,8,1115.18,8921.44,0,0.2665,0
C02266,450,266,7,1084.2,7589.37,0,0.1716,1
C02267,779,338,12,1542.09,18505.07,0,0.4634,0
C02268,742,32,2,1021.49,2042.97,1,0.25,0
C02269,1261,44,4,1729.88,6919.53,2,0.109,1
C02270,470,58,8,204.58,1636.61,1,0.0672,1
C02271,442,291,8,398.46,3187.66,1,0.4315,0
C02272,744,260,4,1205.34,4821.36,0,0.3882,1
C02273,1126,82,3,440.18,1320.54,0,0.2952,0
C02274,1380,249,9,1626.95,14642.52,0,0.4017,0
C02275,1346,112,4,454.63,1818.52,0,0.2912,0
C02276,74,264,6,1162.55,6975.28,0,0.1919,0
C02277,1254,198,5,628.1,3140.51,2,0.1627,0
C02278,428,190,6,1698.78,10192.66,1,0.4203,0
C02279,960,375,6,1094.37,6566.24,1,0.2894,0
C02280,1137,311,3,2069.08,6207.23,0,0.2481,0
C02281,1247,272,4,1294.35,5177.38,0,0.129,0
C02282,406,322,9,331.99,2987.89,0,0.3134,1
C02283,40,369,2,1127.22,2254.44,0,0.0813,1
C02284,1325,161,6,808.34,4850.06,0,0.1351,0
C02285,596,295,3,775.23,2325.69,1,0.6879,1
C02286,1135,237,5,816.03,4080.14,3,0.5958,1
C02287,1160,301,5,2129.87,10649.33,0,0.0255,0
C02288,977,345,6,1994.18,11965.1,0,0.4519,0
C02289,627,342,8,187.07,1496.57,0,0.4372,0
C02290,187,215,4,329.19,1316.74,0,0.3728,1
C02291,304,131,4,1285.69,5142.76,2,0.3995,1
C02292,961,106,4,760.74,3042.96,1,0.2324,1
C02293,1168,316,5,1539.04,7695.21,1,0.3473,1
C02294,758,224,3,283.79,851.36,2,0.0118,1
C02295,927,337,6,542.56,3255.38,0,0.1873,1
C02296,681,186,5,1065.35,5326.76,0,0.2031,1
C02297,800,296,6,91.08,546.49,2,0.5898,1
C02298,1397,108,5,1059.0,5295.01,0,0.297,0
C02299,528,272,5,1098.5,5492.52,1,0.4856,0
C02300,1343,62,10,934.68,9346.85,2,0.3399,1
C02301,173,75,1,485.95,485.95,0,0.2446,1
C02302,62,338,4,1326.69,5306.78,1,0.1635,0
C02303,1299,383,6,492.73,2956.37,2,0.2268,1
C02304,799,172,5,732.62,3663.09,1,0.3305,1
C02305,324,113,6,1208.1,7248.63,0,0.499,0
C02306,78,349,5,737.03,3685.13,1,0.5287,0
C02307,962,166,6,912.18,5473.06,1,0.417,1
C02308,648,272,4,1175.67,4702.69,1,0.3109,1
C02309,461,27,2,1380.38,2760.77,1,0.2248,1
C02310,1485,325,5,487.0,2435.01,1,0.3104,1
C02311,368,8,8,725.74,5805.88,0,0.2414,0
C02312,1318,301,2,586.76,1173.51,1,0.3009,1
C02313,686,67,7,634.99,4444.93,0,0.2149,0
C02314,319,366,8,1181.21,9449.72,1,0.0755,1
C02315,1106,248,4,411.37,1645.47,1,0.0415,1
C02316,1269,205,6,859.49,5156.92,2,0.2408,0
C02317,368,117,4,964.63,3858.52,1,0.3103,1
C02318,875,95,3,759.19,2277.56,0,0.1189,1
C02319,166,351,3,994.64,2983.93,1,0.0937,1
C02320,990,151,6,352.14,2112.84,0,0.6502,0
C02321,743,8,8,726.89,5815.1,0,0.0731,0
C02322,1266,35,3,1271.57,3814.71,4,0.5844,1
C02323,835,78,5,1370.37,6851.83,2,0.1064,1
C02324,392,369,4,313.48,1253.93,1,0.4202,1
C02325,995,32,5,1308.9,6544.49,0,0.2172,0
C02326,586,285,10,839.67,8396.7,0,0.2957,1
C02327,692,40,8,1735.26,13882.09,2,0.1648,1
C02328,922,12,6,254.29,1525.71,0,0.5178,0
C02329,599,95,3,614.86,1844.58,0,0.233,0
C02330,359,33,8,972.53,7780.28,0,0.5423,0
C02331,254,345,6,1696.45,10178.69,1,0.2149,1
C02332,1444,371,5,544.37,2721.86,0,0.0345,1
C02333,471,342,5,1114.54,5572.7,0,0.2324,1
C02334,1243,219,4,1294.28,5177.1,0,0.2078,1
C02335,395,130,4,670.99,2683.94,0,0.1864,0
C02336,1086,395,3,780.53,2341.58,2,0.0504,1
C02337,224,30,3,1485.77,4457.3,0,0.2213,1
C02338,395,131,7,994.4,6960.81,1,0.2144,0
C02339,1433,273,7,512.91,3590.39,0,0.4245,1
C02340,1370,125,7,641.12,4487.86,0,0.5146,1
C02341,299,278,7,113.78,796.48,0,0.3179,0
C02342,764,349,6,683.99,4103.91,0,0.1478,1
C02343,870,369,4,1311.43,5245.7,0,0.3246,0
C02344,1298,47,4,1488.39,5953.55,1,0.5156,0
C02345,622,367,3,2530.4,7591.2,0,0.0729,1
C02346,1329,388,4,561.33,2245.31,2,0.2267,1
C02347,835,103,2,896.68,1793.36,0,0.3194,0
C02348,467,11,7,513.75,3596.24,0,0.1814,0
C02349,889,353,2,414.34,828.69,0,0.1388,0
C02350,152,364,4,587.35,2349.39,0,0.3044,1
C02351,794,212,4,1876.69,7506.76,1,0.4717,1
C02352,145,112,5,2348.64,11743.18,1,0.223,1
C02353,514,365,6,220.33,1322.0,1,0.152,1
C02354,1070,314,9,1006.17,9055.54,0,0.3422,1
C02355,530,270,4,473.25,1893.0,1,0.3045,0
C02356,1486,192,1,388.15,388.15,0,0.2424,1
C02357,280,185,4,246.84,987.38,0,0.2592,1
C02358,1344,365,7,526.23,3683.59,2,0.175,1
C02359,637,231,8,609.59,4876.75,0,0.1766,0
C02360,986,146,7,1752.35,12266.44,0,0.2515,0
C02361,562,94,4,632.11,2528.43,0,0.1848,0
C02362,760,217,2,2172.25,4344.5,1,0.5611,1
C02363,1488,227,6,157.78,946.68,1,0.7358,0
C02364,312,306,5,1891.17,9455.83,1,0.4996,1
C02365,167,108,5,939.94,4699.7,0,0.1488,0
C02366,840,329,6,2723.17,16339.0,0,0.2546,0
C02367,879,176,6,1310.52,7863.13,3,0.2429,1
C02368,1322,262,4,75.63,302.51,1,0.1994,1
C02369,1484,118,6,561.83,3371.0,2,0.4754,0
C02370,893,197,4,716.95,2867.79,1,0.2013,1
C02371,1393,177,10,1135.08,11350.82,1,0.0266,0
C02372,169,285,4,2104.74,8418.97,1,0.1321,1
C02373,1049,343,5,919.12,4595.62,0,0.3361,1
C02374,808,196,4,510.96,2043.85,0,0.2395,1
C02375,613,226,7,1444.87,10114.11,0,0.3509,0
C02376,1281,283,7,815.07,5705.5,1,0.1105,1
C02377,1098,19,9,862.09,7758.81,1,0.2815,0
C02378,132,232,4,453.19,1812.77,1,0.2872,1
C02379,1406,279,7,352.63,2468.39,0,0.0811,0
C02380,759,108,4,1021.48,4085.92,0,0.2317,1
C02381,827,264,4,1385.36,5541.45,1,0.6107,1
C02382,291,32,5,966.04,4830.19,0,0.2062,1
C02383,534,35,4,1144.69,4578.77,0,0.1593,0
C02384,1077,80,2,1768.05,3536.09,0,0.1431,0
C02385,49,124,3,1208.13,3624.4,2,0.2591,1
C02386,605,307,2,1311.15,2622.29,0,0.3363,0
C02387,774,101,6,2823.58,16941.45,1,0.4207,1
C02388,1374,216,4,779.44,3117.77,0,0.227,1
C02389,166,184,1,1013.94,1013.94,0,0.438,1
C02390,1328,40,5,954.9,4774.51,1,0.2688,0
C02391,498,152,5,78.78,393.91,1,0.2961,1
C02392,413,287,7,973.08,6811.59,1,0.1863,1
C02393,945,331,6,1212.15,7272.91,0,0.553,0
C02394,667,221,3,2517.07,7551.21,3,0.4392,1
C02395,438,156,4,1256.81,5027.23,0,0.4616,0
C02396,346,113,5,720.37,3601.83,2,0.3478,0
C02397,359,47,3,975.17,2925.51,0,0.1258,0
C02398,365,14,8,523.13,4185.04,1,0.349,0
C02399,895,113,9,1169.4,10524.58,0,0.1977,0
C02400,704,267,4,573.39,2293.55,0,0.1945,1
C02401,137,55,3,1983.86,5951.58,0,0.107,0
C02402,378,184,11,1173.63,12909.95,3,0.3807,1
C02403,1394,130,4,748.71,2994.85,0,0.1627,0
C02404,1229,138,6,770.91,4625.46,1,0.0469,0
C02405,1475,340,5,251.13,1255.65,0,0.1621,0
C02406,1048,130,8,1044.81,8358.46,1,0.2605,0
C02407,1484,213,7,460.89,3226.22,1,0.1789,1
C02408,1038,206,7,690.55,4833.86,0,0.3688,1
C02409,39,143,5,644.02,3220.08,1,0.4661,1
C02410,846,256,5,2229.03,11145.13,0,0.1629,1
C02411,33,358,7,1322.2,9255.37,2,0.3275,1
C02412,232,172,6,842.22,5053.32,1,0.2982,1
C02413,181,183,7,1883.68,13185.76,0,0.3335,1
C02414,102,343,10,1035.29,10352.92,0,0.1779,0
C02415,1378,292,10,935.49,9354.92,2,0.0531,1
C02416,268,181,8,153.18,1225.44,0,0.4784,1
C02417,1308,80,5,234.31,1171.57,0,0.1911,0
C02418,489,299,6,605.65,3633.93,0,0.537,1
C02419,56,147,3,1300.96,3902.89,1,0.3585,1
C02420,523,253,5,2299.63,11498.16,0,0.168,1
C02421,135,202,4,2775.68,11102.7,0,0.4722,1
C02422,489,221,9,1856.02,16704.15,1,0.3097,0
C02423,476,205,4,1070.85,4283.39,0,0.5207,1
C02424,104,269,7,1304.02,9128.13,2,0.3791,0
C02425,440,320,8,2554.88,20439.02,4,0.2612,1
C02426,198,309,9,974.32,8768.9,0,0.2592,1
C02427,32,231,6,867.14,5202.82,0,0.202,1
C02428,946,64,2,857.98,1715.96,0,0.5107,0
C02429,149,359,7,585.53,4098.69,0,0.3211,0
C02430,1047,226,8,1299.6,10396.82,0,0.1059,0
C02431,1026,366,6,693.52,4161.11,1,0.3806,1
C02432,1271,372,3,799.13,2397.38,0,0.2924,1
C02433,898,173,5,645.31,3226.55,1,0.3405,0
C02434,656,155,4,280.16,1120.66,0,0.2033,1
C02435,550,273,5,1991.77,9958.87,1,0.1361,1
C02436,377,60,5,853.3,4266.48,2,0.392,0
C02437,390,313,7,1023.01,7161.06,2,0.4559,1
C02438,322,324,5,672.76,3363.82,0,0.1794,1
C02439,727,145,12,914.07,10968.84,1,0.41,0
C02440,971,142,8,1021.03,8168.22,0,0.2997,0
C02441,968,113,10,2345.8,23457.96,0,0.5802,0
C02442,1097,101,8,533.61,4268.91,0,0.1807,0
C02443,477,351,5,968.34,4841.7,0,0.5739,1
C02444,1422,364,4,2049.83,8199.33,0,0.1941,1
C02445,225,237,6,201.7,1210.21,0,0.6512,1
C02446,1070,158,7,754.64,5282.46,1,0.1085,0
C02447,1378,75,7,1297.09,9079.61,1,0.0847,0
C02448,1259,30,9,1502.17,13519.57,0,0.3616,0
C02449,200,231,2,508.89,1017.79,0,0.3653,1
C02450,1030,190,5,1475.33,7376.67,1,0.3368,0
C02451,1262,88,3,572.26,1716.78,0,0.2892,0
C02452,541,28,3,2002.84,6008.52,1,0.0879,1
C02453,857,185,4,1885.95,7543.8,0,0.5299,0
C02454,745,102,6,2024.86,12149.18,1,0.343,1
C02455,720,271,6,867.41,5204.47,1,0.4436,1
C02456,1001,3,4,730.94,2923.77,0,0.1053,0
C02457,405,332,1,647.04,647.04,2,0.2028,1
C02458,489,210,3,2700.16,8100.48,1,0.2996,0
C02459,1058,161,6,802.57,4815.43,0,0.1235,1
C02460,179,298,2,791.05,1582.1,1,0.4458,1
C02461,751,39,4,875.05,3500.2,2,0.2893,0
C02462,1130,45,1,1182.21,1182.21,1,0.2982,0
C02463,181,310,6,1191.86,7151.16,1,0.5002,1
C02464,405,149,7,651.91,4563.4,0,0.0963,1
C02465,1237,265,9,1323.09,11907.82,0,0.1802,0
C02466,778,318,7,998.64,6990.5,1,0.1003,0
C02467,1037,248,5,2022.71,10113.54,0,0.6841,0
C02468,1275,60,11,2133.29,23466.14,0,0.575,0
C02469,1161,123,2,1118.73,2237.46,1,0.0796,0
C02470,550,60,8,1064.18,8513.47,1,0.5182,0
C02471,365,17,8,321.46,2571.69,3,0.6453,0
C02472,997,379,8,1730.05,13840.38,1,0.53,0
C02473,502,238,7,1212.55,8487.87,0,0.3651,1
C02474,438,88,9,1684.32,15158.89,1,0.1761,0
C02475,512,310,5,451.84,2259.19,2,0.3142,1
C02476,744,33,4,818.57,3274.27,0,0.4425,0
C02477,266,121,6,2294.2,13765.2,5,0.3076,1
C02478,371,127,5,597.36,2986.82,2,0.2165,1
C02479,1326,273,8,1752.62,14020.98,1,0.3934,1
C02480,1344,284,6,1199.01,7194.05,0,0.1842,0
C02481,567,51,11,2766.16,30427.79,0,0.0579,0
C02482,126,72,8,1610.88,12887.04,1,0.1096,0
C02483,482,292,7,1081.16,7568.09,0,0.285,1
C02484,648,355,5,1271.85,6359.26,0,0.2843,1
C02485,728,341,5,1075.08,5375.42,0,0.1715,1
C02486,587,208,7,746.87,5228.11,1,0.4887,1
C02487,1435,155,8,204.67,1637.37,0,0.1962,0
C02488,1201,168,7,578.27,4047.89,0,0.1289,0
C02489,567,54,7,1514.44,10601.08,1,0.1055,1
C02490,1478,257,7,126.95,888.68,0,0.1599,0
C02491,1397,194,4,767.67,3070.66,0,0.1482,1
C02492,521,64,8,722.92,5783.36,0,0.1978,0
C02493,1400,233,3,1493.72,4481.17,0,0.2127,1
C02494,1396,312,4,576.83,2307.34,1,0.372,0
C02495,501,46,11,1006.36,11069.93,0,0.3724,0
C02496,475,157,7,667.26,4670.84,1,0.2262,0
C02497,902,77,5,523.46,2617.28,0,0.2858,0
C02498,1232,340,7,2477.25,17340.76,1,0.3591,0
C02499,974,25,9,366.11,3294.96,0,0.3481,1
C02500,925,30,4,503.4,2013.58,0,0.1409,0
C02501,450,338,5,405.12,2025.61,2,0.6329,0
C02502,1072,208,5,706.13,3530.67,3,0.6704,0
C02503,1489,151,7,1671.09,11697.66,0,0.329,0
C02504,1231,297,10,1168.42,11684.23,0,0.1481,1
C02505,907,222,8,1187.58,9500.67,0,0.1975,0
C02506,150,283,6,943.74,5662.42,0,0.114,0
C02507,1080,276,5,373.46,1867.32,1,0.2988,0
C02508,852,95,6,343.7,2062.2,0,0.1338,0
C02509,1045,101,9,498.49,4486.37,3,0.3327,1
C02510,1025,328,7,272.24,1905.7,0,0.5909,0
C02511,358,306,5,1875.86,9379.32,0,0.5714,0
C02512,853,318,6,1053.58,6321.48,1,0.0634,1
C02513,902,65,7,501.39,3509.7,0,0.5024,0
C02514,787,134,7,2708.75,18961.24,0,0.1535,0
C02515,1300,395,3,578.2,1734.6,1,0.4319,1
C02516,941,143,8,602.47,4819.74,1,0.122,0
C02517,1150,187,1,969.49,969.49,1,0.0723,1
C02518,1016,362,6,753.14,4518.86,0,0.2803,1
C02519,702,197,2,1803.98,3607.97,0,0.2186,1
C02520,1009,354,6,2417.29,14503.77,1,0.0758,1
C02521,828,222,5,674.55,3372.75,1,0.1159,1
C02522,901,376,4,2222.84,8891.36,0,0.1263,1
C02523,972,116,6,949.56,5697.38,2,0.386,1
C02524,874,381,6,919.59,5517.51,0,0.0376,1
C02525,576,182,11,1905.92,20965.1,0,0.206,1
C02526,1038,106,1,855.93,855.93,1,0.4005,0
C02527,519,16,3,950.57,2851.72,0,0.1152,0
C02528,855,340,3,798.29,2394.88,0,0.0711,0
C02529,691,333,4,305.48,1221.93,0,0.599,1
C02530,832,134,5,647.66,3238.3,2,0.3194,0
C02531,1497,376,4,3042.14,12168.56,0,0.2053,1
C02532,926,48,5,690.04,3450.2,1,0.2183,0
C02533,1058,149,3,1936.69,5810.08,1,0.0506,1
C02534,572,371,8,334.26,2674.11,2,0.1676,1
C02535,225,337,8,405.1,3240.78,0,0.128,1
C02536,1436,260,7,1207.78,8454.45,1,0.3259,0
C02537,213,258,7,283.63,1985.41,0,0.3862,0
C02538,970,127,6,246.87,1481.23,0,0.352,1
C02539,230,120,7,378.99,2652.95,0,0.3392,1
C02540,1090,372,5,959.45,4797.23,0,0.6466,1
C02541,1325,88,5,564.85,2824.25,0,0.6779,0
C02542,71,114,6,616.04,3696.21,0,0.4153,0
C02543,243,227,9,783.17,7048.54,0,0.0979,0
C02544,727,298,7,335.41,2347.86,0,0.2942,1
C02545,692,105,5,1794.62,8973.11,1,0.2916,1
C02546,218,92,8,3100.24,24801.95,0,0.1318,0
C02547,975,273,8,633.96,5071.65,0,0.3123,1
C02548,420,49,3,1381.28,4143.83,0,0.1541,1
C02549,1221,104,6,479.24,2875.42,0,0.1049,0
C02550,462,223,8,1641.73,13133.81,0,0.1745,1
C02551,504,342,6,2081.02,12486.15,1,0.456,1
C02552,1026,210,5,1291.24,6456.18,0,0.6144,1
C02553,370,348,7,252.76,1769.33,0,0.1295,0
C02554,432,176,9,1275.43,11478.91,2,0.6073,0
C02555,181,196,8,695.8,5566.37,0,0.2797,0
C02556,342,246,6,1903.11,11418.64,0,0.2246,0
C02557,147,233,11,1495.72,16452.96,0,0.2321,0
C02558,207,158,8,1367.02,10936.2,0,0.1463,0
C02559,252,143,6,1369.5,8217.02,2,0.3764,1
C02560,889,243,6,1302.22,7813.3,1,0.4733,1
C02561,1037,350,7,1124.83,7873.81,1,0.2671,1
C02562,804,322,5,1631.22,8156.12,0,0.2014,1
C02563,132,355,4,1262.35,5049.4,0,0.2611,0
C02564,1492,350,6,1696.19,10177.11,0,0.4602,1
C02565,984,248,5,1287.3,6436.51,2,0.1503,0
C02566,1292,22,6,2163.56,12981.37,2,0.3815,0
C02567,1292,48,6,151.33,907.99,0,0.295,0
C02568,564,295,6,1495.79,8974.75,0,0.4046,0
C02569,791,206,4,1076.32,4305.26,0,0.1549,1
C02570,140,60,9,266.9,2402.13,0,0.453,1
C02571,1413,275,6,1494.76,8968.56,0,0.0758,0
C02572,1477,5,6,887.58,5325.5,2,0.5965,0
C02573,713,373,4,399.41,1597.62,2,0.4646,1
C02574,1061,363,10,1963.35,19633.48,0,0.1405,1
C02575,721,373,9,1479.85,13318.65,0,0.0857,0
C02576,329,129,3,654.34,1963.02,0,0.2555,1
C02577,263,311,5,1125.58,5627.88,0,0.3678,0
C02578,1353,123,4,1250.53,5002.11,1,0.4264,1
C02579,961,5,9,516.3,4646.67,0,0.3372,0
C02580,332,170,2,792.07,1584.14,2,0.271,1
C02581,1148,163,7,755.97,5291.82,0,0.1666,0
C02582,1412,118,4,696.1,2784.42,2,0.3248,1
C02583,326,373,5,1167.58,5837.89,1,0.299,1
C02584,412,141,2,433.6,867.2,0,0.1319,0
C02585,931,150,3,1276.29,3828.86,1,0.1435,0
C02586,284,369,6,751.11,4506.69,0,0.3756,1
C02587,640,242,5,325.66,1628.28,1,0.5137,1
C02588,974,380,4,626.35,2505.41,1,0.0692,1
C02589,1473,332,5,935.07,4675.33,1,0.1486,1
C02590,1360,50,9,1656.03,14904.29,1,0.0677,0
C02591,139,80,5,694.12,3470.62,1,0.4266,0
C02592,890,207,2,1454.53,2909.06,0,0.2438,0
C02593,606,78,9,883.48,7951.31,0,0.3182,0
C02594,379,217,7,1305.23,9136.59,1,0.391,0
C02595,636,370,2,1622.46,3244.91,0,0.255,0
C02596,1466,229,5,914.46,4572.29,3,0.0512,1
C02597,717,334,4,286.81,1147.25,2,0.2508,1
C02598,906,22,9,812.24,7310.16,1,0.4282,0
C02599,474,174,9,1647.71,14829.43,0,0.0559,0
C02600,1396,118,5,289.81,1449.04,1,0.2115,0
C02601,445,366,8,721.57,5772.53,2,0.1152,1
C02602,369,317,7,1814.76,12703.33,0,0.3721,1
C02603,548,225,6,652.44,3914.64,0,0.4426,0
C02604,434,389,5,1222.98,6114.92,0,0.2287,1
C02605,267,87,6,833.77,5002.6,0,0.2669,0
C02606,1054,92,6,681.61,4089.63,0,0.2886,0
C02607,221,141,7,2360.91,16526.36,0,0.4938,0
C02608,281,377,8,1756.6,14052.8,0,0.1704,1
C02609,1341,325,5,1313.74,6568.68,1,0.5846,1
C02610,203,46,9,1883.86,16954.71,1,0.0736,0
C02611,772,219,3,431.83,1295.48,0,0.4599,1
C02612,1397,232,6,720.01,4320.05,0,0.0909,1
C02613,1178,10,13,1213.56,15776.34,2,0.4631,0
C02614,1314,109,8,554.74,4437.89,1,0.2608,0
C02615,533,204,8,1487.36,11898.89,0,0.2651,0
C02616,1477,167,10,1700.03,17000.3,0,0.282,0
C02617,1396,5,7,204.88,1434.14,0,0.3175,0
C02618,607,285,8,232.37,1858.97,1,0.1289,0
C02619,1223,66,8,1049.83,8398.67,0,0.1335,0
C02620,132,275,6,1448.51,8691.09,2,0.3976,1
